Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2845,遠東銀,6867311.0,93734655.0,13.7,13.8,13.55,13.55,-0.15,2067.0
2849,安泰銀,75743.0,1074199.0,14.2,14.3,14.1,14.15,-0.1,67.0
2850,新產,170098.0,17611152.0,103.5,104.0,103.0,103.0,0.5,283.0
2851,中再保,1039394.0,27028574.0,26.1,26.2,25.9,25.9,-0.2,622.0
2852,第一保,170135.0,4342654.0,25.35,25.65,25.3,25.55,0.15,143.0
2855,統一證,2754855.0,74076871.0,27.05,27.15,26.65,26.65,-0.55,1306.0
2867,三商壽,5926911.0,39339467.0,6.64,6.67,6.6,6.6,0.0,1533.0
2880,華南金,11818233.0,321505227.0,27.1,27.35,27.0,27.05,-0.2,4205.0
2881,富邦金,12546586.0,1153312481.0,92.0,92.3,91.4,91.6,-0.4,12648.0
2881A,富邦特,17056.0,1074733.0,63.0,63.1,63.0,63.1,0.0,8.0
2881B,富邦金乙特,36192.0,2171376.0,60.0,60.1,60.0,60.1,0.0,30.0
2881C,富邦金丙特,36798.0,1948816.0,53.0,53.0,52.9,52.9,0.0,39.0
2882,國泰金,20075560.0,1376855923.0,68.3,69.2,68.0,68.4,-0.2,9302.0
2882A,國泰特,14790.0,903490.0,61.1,61.2,61.0,61.1,0.0,12.0
2882B,國泰金乙特,23574.0,1411224.0,59.8,60.0,59.8,60.0,0.2,24.0
2883,凱基金,34661525.0,621859988.0,17.85,18.0,17.85,18.0,0.0,6875.0
2883B,凱基金乙特,2880700.0,23444768.0,7.8,7.81,7.79,7.81,0.01,210.0
2884,玉山金,13188616.0,367930701.0,27.4,27.55,27.35,27.5,0.0,4097.0
2885,元大金,14567116.0,506529391.0,34.95,35.05,34.6,34.7,-0.25,6944.0
2886,兆豐金,22618697.0,890080117.0,39.6,39.6,39.2,39.4,-0.3,9195.0
2887,台新金,32821582.0,581005678.0,17.6,17.75,17.55,17.55,-0.15,10387.0
2887E,台新戊特,21207.0,1085757.0,51.2,51.2,51.2,51.2,0.0,11.0
2887F,台新戊特二,6131.0,280786.0,45.8,45.8,45.8,45.8,0.0,9.0
2888,新光金,36749338.0,436829151.0,11.95,11.95,11.85,11.9,-0.05,4724.0
2888B,新光金乙特,26744.0,949144.0,35.5,35.5,35.45,35.5,0.05,25.0
2889,國票金,10395106.0,154827609.0,14.9,15.0,14.75,15.0,0.05,3436.0
2890,永豐金,14868750.0,353089743.0,24.0,24.0,23.65,23.65,-0.15,4754.0
2891,中信金,33861059.0,1321030482.0,39.0,39.2,38.85,39.1,0.0,11843.0
2891B,中信金乙特,17409.0,1061970.0,61.0,61.1,61.0,61.1,0.1,13.0
2891C,中信金丙特,3202.0,180807.0,56.4,56.6,56.4,56.6,0.0,11.0
2892,第一金,10232833.0,284393390.0,27.85,28.0,27.7,27.7,-0.4,6802.0
2897,王道銀行,2649399.0,26148595.0,9.88,9.91,9.85,9.85,-0.07,913.0
2903,遠百,1948249.0,46855523.0,23.9,24.15,23.8,24.0,0.0,877.0
2905,三商,1472905.0,24002404.0,16.1,16.45,16.1,16.15,0.2,727.0
2908,特力,437497.0,8773960.0,20.15,20.15,20.0,20.05,-0.1,81.0
2912,統一超,832779.0,225030698.0,270.5,271.5,269.5,269.5,-1.0,1545.0
2913,農林,1401421.0,29499703.0,21.1,21.35,20.85,20.95,-0.3,688.0
2915,潤泰全,4252822.0,320271807.0,76.0,76.0,74.8,75.2,-0.8,2694.0
2923,鼎固-KY,67026.0,1953464.0,30.2,30.2,28.7,28.8,-1.15,134.0
3003,健和興,1106237.0,83558679.0,76.5,76.5,75.1,75.3,-0.7,959.0
3005,神基,1781607.0,193213033.0,107.0,109.5,106.5,108.5,1.5,1336.0
3006,晶豪科,1356805.0,87217263.0,64.7,65.3,63.6,63.8,-1.6,1971.0
3008,大立光,427524.0,1056811120.0,2460.0,2495.0,2430.0,2480.0,35.0,1785.0
3010,華立,1483208.0,191355542.0,125.5,131.5,125.0,128.5,2.5,1685.0
3013,晟銘電,14092249.0,2022951041.0,137.0,146.0,136.5,145.0,7.0,10169.0
3014,聯陽,1085592.0,159883915.0,144.5,148.5,144.0,146.5,1.0,1028.0
3015,全漢,1657541.0,103167183.0,62.9,63.6,61.4,61.4,-1.0,1092.0
3016,嘉晶,171227.0,8668035.0,51.0,51.1,50.2,50.4,-0.6,223.0
3017,奇鋐,7540380.0,5239143098.0,676.0,703.0,676.0,700.0,18.0,8476.0
3019,亞光,30287711.0,3611997243.0,115.5,121.5,115.0,119.5,5.0,20279.0
3022,威強電,545865.0,43431101.0,80.1,80.2,78.8,78.9,-1.4,485.0
3023,信邦,404918.0,104136140.0,260.5,260.5,255.0,257.0,-4.0,1624.0
3026,禾伸堂,202447.0,17935148.0,89.0,89.0,88.3,89.0,0.0,228.0
3028,增你強,196303.0,5928233.0,30.2,30.35,30.1,30.1,-0.1,280.0
3029,零壹,39183865.0,6358633799.0,154.0,171.0,152.5,171.0,15.5,27236.0
3030,德律,1177728.0,145248063.0,122.5,125.0,121.5,124.5,1.0,793.0
3032,偉訓,15032460.0,1408135598.0,90.3,95.8,89.8,94.0,3.0,11022.0
3033,威健,1509083.0,52050525.0,34.75,34.8,34.2,34.45,-0.3,1023.0
3034,聯詠,1588343.0,773292740.0,488.5,492.5,485.0,485.0,-3.5,2059.0
3035,智原,3344606.0,779249366.0,231.0,236.0,230.0,231.0,-0.5,9025.0
3036,文曄,2027786.0,217817084.0,106.0,108.5,105.5,107.5,1.0,1376.0
3037,欣興,6203098.0,920897873.0,147.5,150.5,146.5,148.0,0.0,6241.0
3042,晶技,888837.0,94228149.0,105.0,106.5,104.5,106.5,1.5,595.0
3044,健鼎,2849403.0,555725390.0,191.0,196.5,191.0,195.0,3.0,1882.0
3045,台灣大,3469518.0,395865214.0,114.0,115.0,113.5,114.0,0.0,1690.0
3047,訊舟,2941185.0,91023304.0,30.65,31.3,30.55,31.3,0.75,1881.0
3048,益登,876322.0,27017839.0,30.2,31.1,30.2,30.75,0.25,674.0
3049,精金,1918544.0,19302622.0,10.1,10.15,10.0,10.0,0.0,792.0
3055,蔚華科,311952.0,20410861.0,64.7,66.0,64.1,66.0,0.9,357.0
3056,富華新,3419695.0,118663885.0,35.55,35.55,34.3,34.35,-0.95,3475.0
3059,華晶科,849412.0,26045856.0,30.95,30.95,30.45,30.45,-0.55,1145.0
3062,建漢,6563294.0,211892341.0,32.5,32.8,32.0,32.25,0.35,3587.0
3090,日電貿,2818508.0,199885182.0,70.2,71.7,70.2,70.6,0.2,2182.0
3130,一零四,27892.0,6194042.0,222.0,223.0,221.0,221.5,-0.5,164.0
3138,耀登,200571.0,22370377.0,108.5,113.0,108.5,110.5,2.5,281.0
3189,景碩,12886408.0,1304865050.0,98.0,103.0,97.7,101.5,2.5,10719.0
3209,全科,1296208.0,45709328.0,35.05,35.5,35.05,35.2,-0.2,624.0
3231,緯創,25544283.0,2917821891.0,114.5,115.5,113.5,114.0,-2.5,15651.0
3266,昇陽,73000.0,1401250.0,19.3,19.3,19.1,19.15,-0.15,50.0
3305,昇貿,379836.0,25210254.0,66.5,66.8,65.9,66.0,-0.2,467.0
3312,弘憶股,502077.0,29784624.0,58.9,59.8,58.7,59.2,0.1,478.0
3338,泰碩,801584.0,54430678.0,67.6,68.7,67.4,67.4,-0.4,686.0
3376,新日興,2196598.0,437843281.0,197.5,203.5,196.5,197.0,-2.0,2207.0
3380,明泰,2104248.0,73723321.0,35.45,35.65,34.65,34.9,-0.6,1491.0
3406,玉晶光,1461498.0,670371664.0,451.0,463.0,450.0,456.0,5.0,2127.0
3413,京鼎,1361392.0,421419126.0,314.0,315.0,306.5,308.0,-8.0,3827.0
3416,融程電,178387.0,27259920.0,153.0,154.5,151.5,152.0,-2.0,333.0
3443,創意,1680475.0,2108165145.0,1245.0,1270.0,1240.0,1250.0,-20.0,2933.0
3450,聯鈞,10156859.0,2454828552.0,240.5,244.5,238.5,243.0,2.5,9309.0
3454,晶睿,157542.0,18898577.0,121.5,122.0,118.5,119.5,-3.5,250.0
3481,群創,27060787.0,421930860.0,15.5,15.75,15.35,15.55,0.05,8529.0
3501,維熹,685707.0,42515391.0,62.8,62.8,61.5,62.3,-0.8,691.0
3504,揚明光,106919.0,5944721.0,56.1,56.6,55.3,55.4,-0.8,172.0
3515,華擎,2847642.0,694526902.0,251.0,253.5,235.0,235.0,-4.0,4227.0
3530,晶相光,193008.0,17507031.0,91.6,92.9,89.4,89.4,-2.2,298.0
3532,台勝科,181377.0,20494014.0,113.5,113.5,112.5,113.0,0.0,251.0
3533,嘉澤,961515.0,1852517475.0,1880.0,1955.0,1875.0,1945.0,60.0,1654.0
3545,敦泰,1531795.0,135258863.0,87.5,89.1,87.1,88.8,0.8,2065.0
3557,嘉威,350643.0,27979888.0,80.5,80.5,79.0,79.0,-0.9,316.0
3563,牧德,1840252.0,807864245.0,428.5,450.0,422.0,437.0,8.0,2105.0
3576,聯合再生,1822536.0,18932273.0,10.5,10.5,10.3,10.35,-0.05,898.0
3583,辛耘,1388725.0,598522305.0,433.5,439.0,424.5,426.0,-11.0,2453.0
3592,瑞鼎,274112.0,104221161.0,382.5,384.0,378.0,378.0,-5.5,493.0
3596,智易,592208.0,100941550.0,172.0,172.0,169.0,171.0,-3.0,2509.0
3605,宏致,1285009.0,68707899.0,53.0,54.2,52.7,53.5,0.4,1094.0
3617,碩天,538292.0,189205980.0,346.5,355.5,346.5,352.0,6.0,607.0
3622,洋華,1048398.0,66652891.0,63.8,64.3,63.1,63.2,-0.6,739.0
3653,健策,392410.0,593253150.0,1500.0,1530.0,1495.0,1510.0,0.0,586.0
3661,世芯-KY,2070970.0,5504182365.0,2635.0,2700.0,2615.0,2675.0,30.0,6358.0
3665,貿聯-KY,3903914.0,2656904875.0,670.0,693.0,665.0,686.0,4.0,4439.0
3673,TPK-KY,1381229.0,55189549.0,40.35,40.35,39.65,39.7,-0.65,948.0
3679,新至陞,178162.0,24270296.0,136.0,137.5,134.5,136.0,1.5,237.0
3694,海華,3517422.0,182299885.0,51.9,53.0,50.5,51.3,0.0,2528.0
3701,大眾控,210827.0,8041635.0,38.1,38.45,37.7,38.4,0.25,211.0
3702,大聯大,3687362.0,259621801.0,70.0,70.7,69.9,70.3,0.0,1916.0
3702A,大聯大甲特,834046.0,42909691.0,51.5,51.5,51.4,51.5,0.0,158.0
3703,欣陸,424616.0,12840382.0,30.2,30.5,30.15,30.25,0.05,394.0
3704,合勤控,5628790.0,224434311.0,40.55,40.6,39.25,39.75,-2.65,3156.0
3705,永信,139124.0,7674111.0,55.0,55.3,55.0,55.1,-0.1,169.0
3706,神達,77894557.0,6374320946.0,80.7,83.0,80.7,81.6,-0.2,37550.0
3708,上緯投控,644162.0,60638030.0,94.5,95.6,93.3,93.8,-1.2,723.0
3711,日月光投控,11412013.0,1789761872.0,155.5,158.0,155.0,156.0,-2.0,5042.0
3712,永崴投控,4609699.0,307667689.0,65.6,68.2,65.5,66.0,1.2,3971.0
3714,富采,1943584.0,86515846.0,44.6,45.4,43.95,44.1,-0.45,1471.0
3715,定穎投控,3913601.0,256763152.0,64.6,66.4,64.6,65.0,0.0,3294.0
4104,佳醫,103072.0,8980558.0,87.3,87.3,86.9,87.3,-0.1,216.0
4119,旭富,271033.0,25537376.0,93.1,95.0,93.1,94.0,0.0,551.0
4137,麗豐-KY,458969.0,55611776.0,118.0,125.0,118.0,119.5,1.5,533.0
4142,國光生,694470.0,14799867.0,21.4,21.6,21.05,21.25,-0.4,472.0
4164,承業醫,124621.0,5047869.0,40.1,40.85,40.1,40.5,0.25,130.0
4306,炎洲,1544595.0,27334729.0,17.75,17.85,17.6,17.6,-0.15,761.0
4438,廣越,63152.0,6255953.0,99.7,99.7,98.5,98.7,-0.9,64.0
4526,東台,2051696.0,64195271.0,31.0,31.8,30.7,31.55,0.6,1463.0
4532,瑞智,724518.0,19181155.0,26.5,26.6,26.25,26.5,0.0,397.0
4536,拓凱,93310.0,18396042.0,197.5,198.5,196.0,196.5,-1.0,191.0
4551,智伸科,225986.0,25650393.0,114.0,114.5,112.5,113.0,-1.0,435.0
4566,時碩工業,936637.0,71871280.0,77.0,77.6,75.8,77.4,1.0,995.0
4571,鈞興-KY,3494158.0,651225554.0,178.5,192.5,174.5,189.0,11.5,3066.0
4576,大銀微系統,9234536.0,1199165162.0,121.0,133.0,118.5,131.0,10.0,8143.0
4583,台灣精銳,441422.0,299980403.0,673.0,689.0,670.0,682.0,9.0,709.0
4736,泰博,78103.0,11544555.0,148.0,149.0,147.5,147.5,-1.5,129.0
4739,康普,492820.0,30959945.0,62.3,63.3,62.2,63.3,0.3,626.0
4746,台耀,2725004.0,195964636.0,73.6,73.6,71.3,71.5,-2.1,2193.0
4755,三福化,236461.0,32640393.0,139.0,139.0,137.0,138.5,0.5,1442.0
4763,材料-KY,1606705.0,1506365921.0,945.0,951.0,928.0,935.0,-6.0,4023.0
4766,南寶,239477.0,76599659.0,325.0,325.5,317.0,317.0,-5.0,1851.0
4770,上品,98908.0,31903699.0,325.0,325.0,321.0,321.5,-3.5,185.0
4771,望隼,64227.0,11148362.0,175.0,175.0,172.5,172.5,-3.0,128.0
4904,遠傳,7127071.0,641839156.0,89.9,90.7,89.5,90.0,0.1,1878.0
4906,正文,2378236.0,82578772.0,34.95,35.05,34.55,34.55,-0.3,1775.0
4912,聯德控股-KY,766635.0,100662308.0,128.5,133.5,127.0,132.0,4.5,679.0
4915,致伸,1220709.0,94451639.0,78.2,78.2,77.0,77.0,-1.0,1054.0
4919,新唐,1991834.0,189492918.0,95.9,96.4,94.5,94.5,-1.5,1857.0
4927,泰鼎-KY,803899.0,30889731.0,38.85,38.85,38.15,38.25,-0.6,575.0
4935,茂林-KY,158951.0,10188935.0,62.9,64.9,62.9,64.1,1.0,166.0
4938,和碩,4316446.0,415145704.0,96.0,97.0,95.5,95.7,-0.3,2571.0
4942,嘉彰,80371.0,3284150.0,41.0,41.0,40.7,40.7,-0.2,79.0
4952,凌通,618905.0,33031190.0,53.8,54.6,52.4,52.6,-1.7,593.0
4958,臻鼎-KY,3109200.0,360538876.0,115.5,117.0,114.5,115.5,-0.5,1912.0
4960,誠美材,3391556.0,45780186.0,13.6,13.85,13.3,13.3,0.15,1322.0
4961,天鈺,370797.0,87873090.0,236.5,238.5,236.0,236.0,-1.5,536.0
4967,十銓,1408358.0,113551424.0,80.9,81.8,79.7,80.1,-0.7,1353.0
4968,立積,10939119.0,2446775733.0,220.0,231.0,218.5,219.0,-1.0,9467.0
4976,佳凌,177723.0,6504611.0,36.8,37.3,36.5,36.5,-0.2,147.0
4977,眾達-KY,23046845.0,3400563956.0,145.0,151.0,143.0,148.5,2.5,14849.0
4994,傳奇,398153.0,41484221.0,107.0,108.0,100.0,101.0,-5.0,348.0
5007,三星,19215.0,1046225.0,54.7,54.7,54.3,54.5,-0.2,29.0
5203,訊連,174730.0,15062134.0,85.5,86.8,85.2,85.9,0.0,261.0
5222,全訊,327118.0,40844611.0,124.0,127.5,123.5,124.0,0.5,390.0
5225,東科-KY,491604.0,60967474.0,123.0,125.0,122.5,125.0,1.5,449.0
5234,達興材料,1155298.0,236127460.0,206.0,207.5,201.5,203.5,-4.0,1347.0
5243,乙盛-KY,1799857.0,120663826.0,68.2,68.3,66.3,66.8,-1.0,1438.0
5258,虹堡,1336327.0,114233956.0,86.1,86.9,83.5,85.1,-2.9,1208.0
5269,祥碩,771081.0,1428679620.0,1850.0,1870.0,1830.0,1870.0,20.0,3200.0
5283,禾聯碩,35452.0,3705340.0,104.5,105.0,104.0,104.5,0.0,52.0
5285,界霖,194999.0,9905176.0,52.0,52.0,50.1,50.7,-1.3,199.0
5288,豐祥-KY,21209.0,4135550.0,194.0,199.0,194.0,194.0,-1.5,26.0
5306,桂盟,323313.0,41016158.0,124.0,129.5,124.0,126.5,3.5,408.0
5388,中磊,3672439.0,419291912.0,112.5,114.5,112.5,114.5,1.0,1093.0
5434,崇越,494302.0,149479228.0,299.0,305.5,299.0,302.0,1.0,636.0
5469,瀚宇博,895758.0,45671513.0,51.7,51.7,50.6,50.6,-1.0,1065.0
5471,松翰,305805.0,12651195.0,41.75,41.85,41.0,41.0,-0.75,436.0
5519,隆大,626877.0,22744552.0,36.55,36.85,35.75,35.75,-0.8,440.0
5522,遠雄,1821554.0,126112637.0,70.0,70.0,68.3,68.8,-1.8,2148.0
5525,順天,240201.0,8026477.0,33.65,33.85,32.85,33.0,-1.3,437.0
5531,鄉林,1134627.0,12451538.0,11.5,11.5,10.7,10.8,-0.7,642.0
5533,皇鼎,99362.0,2066187.0,20.95,20.95,20.7,20.7,-0.25,64.0
5534,長虹,391188.0,34454720.0,88.1,88.8,87.8,87.8,-0.3,509.0
5607,遠雄港,369409.0,17027784.0,46.5,46.55,45.7,45.75,-0.55,379.0
5608,四維航,1253189.0,22078570.0,17.75,17.8,17.5,17.5,-0.2,558.0
5871,中租-KY,8498161.0,1035956000.0,122.0,123.0,121.0,122.0,-1.0,8192.0
5871A,中租-KY甲特,26208.0,2560451.0,97.7,97.7,97.7,97.7,0.0,29.0
5876,上海商銀,7144801.0,288396545.0,40.1,40.65,40.05,40.1,-0.25,2866.0
5880,合庫金,8916761.0,224990646.0,25.2,25.4,25.1,25.1,-0.1,3513.0
6005,群益證,6092019.0,145809411.0,23.7,24.05,23.65,23.9,0.1,3380.0
6024,群益期,384833.0,22568372.0,58.9,59.0,58.3,58.6,-0.2,326.0
6112,邁達特,8584595.0,468021611.0,52.5,56.8,52.0,52.7,0.2,7038.0
6115,鎰勝,34172.0,1788841.0,52.3,52.5,52.2,52.3,0.0,66.0
6116,彩晶,2682673.0,23614277.0,8.78,8.86,8.76,8.78,-0.03,1037.0
6117,迎廣,941008.0,91791660.0,97.3,99.2,96.1,96.5,-0.2,1021.0
6120,達運,866445.0,11668011.0,13.55,13.6,13.35,13.35,-0.25,387.0
6139,亞翔,5239160.0,1145295157.0,216.5,221.0,216.0,218.5,-10.5,6300.0
6153,嘉聯益,676413.0,11264035.0,16.55,16.8,16.55,16.6,0.0,438.0
6166,凌華,584032.0,44063234.0,74.6,76.8,73.8,76.1,1.6,539.0
6176,瑞儀,1509550.0,291711122.0,190.0,194.0,190.0,193.5,3.0,1091.0
6177,達麗,1695987.0,75350311.0,44.0,44.95,43.75,44.15,0.8,1268.0
6183,關貿,31019.0,2565001.0,82.3,83.5,82.0,82.1,-0.2,66.0
6184,大豐電,18899.0,976696.0,51.7,51.7,51.6,51.7,0.0,50.0
6189,豐藝,1290728.0,106613502.0,83.5,83.8,81.6,81.8,-1.9,1353.0
6191,精成科,2997647.0,159516207.0,54.2,54.2,52.6,52.9,-1.2,1936.0
6192,巨路,1660869.0,186571368.0,117.5,117.5,109.5,110.5,2.5,1258.0
6196,帆宣,313913.0,46424347.0,148.5,149.5,147.0,148.5,-1.0,385.0
6197,佳必琪,885089.0,133371043.0,151.0,152.5,148.5,150.5,-0.5,953.0
6202,盛群,455395.0,22662855.0,50.0,50.2,49.4,49.5,-0.6,655.0
6206,飛捷,425978.0,37225377.0,87.5,87.8,86.9,87.4,0.5,983.0
6213,聯茂,6208189.0,488487852.0,76.7,79.6,76.4,78.7,1.7,4016.0
6214,精誠,19748181.0,3238135539.0,157.5,172.5,153.5,162.5,2.5,14639.0
6230,尼得科超眾,66664.0,13626427.0,205.0,205.5,203.0,203.0,-3.5,625.0
6235,華孚,2474469.0,176272605.0,69.6,72.6,69.5,71.3,1.8,2362.0
6239,力成,2787843.0,330957216.0,120.0,120.5,118.0,118.0,-1.5,2215.0
6257,矽格,1451088.0,100992613.0,69.3,70.1,69.2,69.2,-0.3,1107.0
6269,台郡,917484.0,59815731.0,65.9,65.9,64.9,65.3,-0.2,684.0
6271,同欣電,1750177.0,232962219.0,131.0,134.0,131.0,134.0,2.0,1416.0
6277,宏正,43142.0,3305903.0,76.6,76.8,76.5,76.6,-0.2,86.0
6278,台表科,642045.0,67428425.0,104.5,105.5,104.5,105.0,-0.5,494.0
6281,全國電,28493.0,2363159.0,82.9,83.0,82.9,82.9,-0.1,57.0
6282,康舒,2353757.0,75195903.0,32.25,32.3,31.75,31.85,-0.4,1857.0
6285,啟碁,1400005.0,166375888.0,119.0,120.0,118.0,119.0,0.5,1132.0
6288,聯嘉,1484822.0,41832139.0,28.4,28.5,28.0,28.05,-0.3,953.0
6409,旭隼,204371.0,403432825.0,1945.0,2020.0,1925.0,2020.0,75.0,491.0
6412,群電,1026054.0,130665247.0,127.0,128.5,126.5,127.0,2.5,840.0
6414,樺漢,555088.0,167917597.0,304.0,305.5,301.0,301.5,-3.5,788.0
6415,矽力*-KY,5394383.0,2284598295.0,437.0,440.0,413.5,417.5,-28.0,6892.0
6416,瑞祺電通,628687.0,69090718.0,109.0,111.0,108.0,111.0,2.0,571.0
6438,迅得,1623561.0,310776837.0,191.0,196.0,189.0,190.5,-1.5,1606.0
6442,光聖,10616345.0,6148224012.0,546.0,602.0,538.0,602.0,54.0,11201.0
6443,元晶,5953637.0,119344002.0,20.35,20.35,19.75,19.75,-1.0,3207.0
6446,藥華藥,943102.0,540972347.0,582.0,586.0,566.0,567.0,-15.0,2154.0
6449,鈺邦,364980.0,53259290.0,145.0,148.5,144.0,145.5,0.0,444.0
6451,訊芯-KY,9443335.0,2465620049.0,259.5,266.0,257.5,258.5,-1.0,14834.0
6456,GIS-KY,506145.0,25377392.0,50.6,50.7,49.75,49.8,-1.2,404.0
6464,台數科,21531.0,1724820.0,80.2,80.3,79.8,80.3,0.0,30.0
6472,保瑞,1418021.0,1078416932.0,768.0,772.0,753.0,755.0,-12.0,4804.0
6491,晶碩,117224.0,42723638.0,364.5,369.0,362.0,364.0,-0.5,355.0
6505,台塑化,8119459.0,320912542.0,40.15,40.15,39.05,39.1,-0.4,4558.0
6515,穎崴,818956.0,914433545.0,1100.0,1140.0,1090.0,1125.0,10.0,1452.0
6525,捷敏-KY,173900.0,11790025.0,67.7,68.3,67.4,67.5,-0.2,249.0
6526,達發,738981.0,502571411.0,671.0,688.0,666.0,681.0,5.0,1467.0
6531,愛普*,1539116.0,485827970.0,314.0,322.0,311.0,311.0,-4.5,10913.0
6533,晶心科,673406.0,266805777.0,400.5,404.0,392.0,393.5,-12.5,1483.0
6534,正瀚-創,43000.0,3526000.0,82.0,82.5,81.5,81.7,-0.8,31.0
6541,泰福-KY,183717.0,12185456.0,67.1,67.1,65.7,65.7,-1.3,273.0
6550,北極星藥業-KY,1177088.0,57908505.0,49.15,49.4,49.05,49.1,-0.85,1164.0
6579,研揚,43101.0,5386597.0,124.5,125.5,123.5,124.5,0.0,66.0
6581,鋼聯,94280.0,11380377.0,120.5,121.5,120.0,121.5,3.0,241.0
6582,申豐,143985.0,9385089.0,65.5,66.6,63.9,64.5,-0.9,291.0
6585,鼎基,329800.0,45675485.0,136.0,140.0,136.0,139.0,3.5,329.0
6592,和潤企業,309340.0,25239981.0,81.5,82.1,81.2,81.5,0.2,425.0
6605,帝寶,1214880.0,276869897.0,233.0,233.0,225.0,225.5,-11.0,2613.0
6655,科定,13010.0,1667280.0,128.5,129.0,127.0,127.0,-1.0,14.0
6669,緯穎,3120454.0,7682830955.0,2410.0,2500.0,2410.0,2480.0,45.0,5944.0
6670,復盛應用,307252.0,94648590.0,313.5,313.5,305.0,305.5,-5.5,4838.0
6689,伊雲谷,3992434.0,444413379.0,107.5,116.0,106.0,112.5,3.5,3607.0
6691,洋基工程,2974157.0,1159599699.0,391.5,397.0,383.5,385.0,-2.5,4319.0
6695,芯鼎,17689563.0,1207045422.0,69.5,70.9,66.0,67.5,-0.8,12972.0
6706,惠特,2608812.0,402310458.0,155.0,156.5,152.0,153.5,-0.5,2156.0
6715,嘉基,274360.0,47420762.0,172.0,174.5,170.5,171.5,0.5,376.0
6719,力智,327628.0,75213170.0,232.0,232.5,227.5,228.0,-5.0,767.0
6743,安普新,1041182.0,46291547.0,45.7,45.8,43.3,43.8,-2.85,840.0
6753,龍德造船,1731518.0,185129934.0,106.0,109.5,105.0,105.0,1.5,1476.0
6756,威鋒電子,207455.0,27901371.0,134.0,137.0,132.5,133.5,-3.0,503.0
6757,台灣虎航,5806266.0,455841339.0,79.8,80.2,77.4,78.5,-1.6,4042.0
6768,志強-KY,1361674.0,182135298.0,135.0,135.5,131.5,134.5,-3.0,1135.0
6770,力積電,34456127.0,554120785.0,16.7,16.7,15.75,15.75,-0.95,14061.0
6781,AES-KY,440180.0,416804734.0,947.0,961.0,935.0,939.0,-14.0,724.0
6782,視陽,208986.0,39501217.0,191.0,191.0,188.0,188.0,-2.0,377.0
6789,采鈺,589171.0,157769836.0,270.0,271.0,265.5,266.5,-4.0,918.0
6790,永豐實,394461.0,17593371.0,45.4,45.4,44.3,44.45,-1.25,499.0
6805,富世達,3615610.0,3919422595.0,1045.0,1120.0,1045.0,1095.0,65.0,4961.0
6806,森崴能源,1047682.0,126069936.0,120.5,122.5,119.0,119.0,0.0,1116.0
6830,汎銓,552960.0,89183301.0,162.0,163.0,160.0,160.5,-2.0,635.0
6854,錼創科技-KY創,885401.0,140701962.0,152.0,165.5,149.0,165.0,12.5,529.0
6863,永道-KY,4226638.0,1080795647.0,246.0,264.5,244.5,254.5,8.5,4348.0
6869,雲豹能源,2093098.0,366349992.0,179.0,179.0,173.0,175.0,-6.5,2588.0
6873,泓德能源,880815.0,193090082.0,223.5,224.0,218.0,220.0,-2.5,1846.0
6890,來億-KY,462755.0,180023445.0,391.0,394.5,385.0,390.5,4.5,587.0
6901,鑽石投資,477716.0,16670701.0,35.05,35.25,34.6,34.6,-0.65,386.0
6914,阜爾運通,24554.0,2930089.0,118.5,120.0,118.5,119.0,0.5,58.0
6928,攸泰科技,67138.0,3902110.0,58.8,58.8,57.6,57.6,-0.1,61.0
6933,AMAX-KY,169672.0,38915446.0,226.0,233.5,226.0,228.0,-9.0,384.0
6937,天虹,6331058.0,2413071499.0,365.0,399.0,353.0,393.5,27.0,6753.0
6949,沛爾生醫-創,17000.0,1440200.0,85.4,85.4,84.5,84.5,-0.9,6.0
6957,裕慶-KY,447079.0,91464845.0,207.0,209.0,199.0,205.0,-7.0,655.0
8016,矽創,600876.0,123217070.0,207.5,207.5,203.5,203.5,-3.0,862.0
8028,昇陽半導體,3494702.0,455158193.0,129.0,132.0,128.0,131.0,1.0,2803.0
8033,雷虎,7099766.0,421411054.0,58.5,61.0,57.5,57.7,1.0,5158.0
8039,台虹,782533.0,37262894.0,47.6,48.1,47.35,47.4,-0.35,639.0
8046,南電,1349035.0,150396162.0,112.0,113.0,110.5,110.5,-1.5,1491.0
8070,長華*,1733967.0,87863646.0,50.5,51.3,49.75,51.2,0.6,1389.0
8081,致新,733615.0,177084621.0,240.5,243.0,240.0,240.5,0.0,2202.0
8105,凌巨,747112.0,11882814.0,16.0,16.05,15.8,15.8,-0.15,467.0
8110,華東,2642407.0,39685969.0,15.2,15.2,14.85,14.9,-0.35,1011.0
8112,至上,2205659.0,140374470.0,63.5,64.9,62.8,62.9,-1.1,1819.0
8114,振樺電,1079035.0,359113517.0,336.5,338.5,328.0,336.5,0.0,1347.0
8131,福懋科,749585.0,22470641.0,30.4,30.45,29.75,29.8,-0.6,717.0
8150,南茂,1589449.0,49959642.0,31.6,31.65,31.3,31.3,-0.3,906.0
8163,達方,841577.0,38706411.0,46.15,46.2,45.85,45.85,-0.3,839.0
8210,勤誠,942143.0,269656386.0,286.0,290.0,284.0,286.0,-2.0,2132.0
8213,志超,1264775.0,46448126.0,37.0,37.1,36.45,36.45,-0.65,441.0
8215,明基材,581211.0,18941062.0,33.1,33.1,32.35,32.35,-0.2,465.0
