Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
6806,森崴能源,1501238.0,180395083.0,122.0,122.5,119.0,119.0,-4.5,1848.0
6830,汎銓,678257.0,111638266.0,166.5,169.0,162.0,162.5,-4.0,720.0
6854,錼創科技-KY創,424045.0,65472862.0,158.0,159.5,151.0,152.5,-5.0,294.0
6863,永道-KY,4333985.0,1063310463.0,241.0,253.5,235.0,246.0,12.0,4127.0
6869,雲豹能源,843062.0,152467363.0,180.5,183.5,179.0,181.5,0.5,1412.0
6873,泓德能源,1183341.0,263646263.0,225.0,227.0,220.0,222.5,-4.0,4081.0
6890,來億-KY,258403.0,100293558.0,389.0,391.0,386.0,386.0,-2.5,444.0
6901,鑽石投資,662171.0,23632448.0,35.8,36.5,35.25,35.25,-0.75,536.0
6914,阜爾運通,30383.0,3609475.0,119.5,119.5,118.0,118.5,-2.0,110.0
6928,攸泰科技,59476.0,3414842.0,58.2,58.3,57.0,57.7,0.5,56.0
6933,AMAX-KY,94206.0,22629231.0,248.0,248.0,237.0,237.0,-6.0,218.0
6937,天虹,4368035.0,1650753988.0,386.0,393.0,366.5,366.5,-40.5,5098.0
6949,沛爾生醫-創,16000.0,1369100.0,85.6,85.6,85.3,85.4,-0.2,16.0
6957,裕慶-KY,375718.0,78613433.0,198.0,213.5,198.0,212.0,14.0,374.0
8016,矽創,762301.0,158231508.0,210.5,210.5,206.5,206.5,-3.5,879.0
8028,昇陽半導體,5711599.0,748003696.0,131.5,134.0,129.0,130.0,-2.5,4414.0
8033,雷虎,1398060.0,79074996.0,56.4,57.8,55.6,56.7,-0.3,1055.0
8039,台虹,1192928.0,57337531.0,47.25,48.75,47.25,47.75,0.55,832.0
8046,南電,1323673.0,149335411.0,112.0,114.5,111.5,112.0,0.0,1218.0
8070,長華*,2521271.0,127794094.0,51.4,51.4,50.1,50.6,-0.6,1877.0
8081,致新,998048.0,240976867.0,241.5,243.5,240.0,240.5,3.0,1289.0
8105,凌巨,982459.0,15858706.0,15.9,16.35,15.8,15.95,0.05,556.0
8110,華東,974551.0,15071841.0,15.5,15.7,15.25,15.25,-0.25,503.0
8112,至上,7717980.0,489007829.0,64.5,64.7,62.5,64.0,-2.6,5858.0
8114,振樺電,1561741.0,528291942.0,333.0,345.0,327.5,336.5,4.0,1567.0
8131,福懋科,503065.0,15384300.0,31.0,31.2,30.3,30.4,-0.6,509.0
8150,南茂,1174100.0,37231373.0,31.7,32.0,31.6,31.6,0.2,742.0
8163,達方,969693.0,44912956.0,46.2,46.8,46.05,46.15,-0.05,961.0
8210,勤誠,1133149.0,327001815.0,288.0,291.0,286.5,288.0,0.5,2420.0
8213,志超,227954.0,8489194.0,37.6,37.6,37.1,37.1,-0.5,231.0
8215,明基材,448642.0,14710710.0,33.0,33.3,32.55,32.55,-0.45,379.0
8261,富鼎,1662183.0,156763491.0,95.0,96.0,93.4,93.9,-1.4,1632.0
8271,宇瞻,171149.0,8261137.0,48.8,48.85,48.0,48.1,-0.7,196.0
8341,日友,154592.0,14186079.0,90.7,92.6,90.7,91.1,0.4,387.0
8374,羅昇,1222886.0,158809425.0,129.0,133.0,128.5,130.0,0.5,1167.0
8404,百和興業-KY,4565842.0,140523722.0,30.0,32.0,29.7,29.8,-0.35,2575.0
8422,可寧衛,136258.0,24691784.0,182.0,182.0,181.0,182.0,1.0,156.0
8442,威宏-KY,96659.0,10324079.0,107.5,109.0,105.5,106.5,2.5,94.0
8454,富邦媒,543244.0,189459812.0,355.0,356.0,346.0,348.0,-4.5,3112.0
8462,柏文,46329.0,5389152.0,117.5,117.5,115.5,117.0,-0.5,154.0
8464,億豐,958724.0,374328104.0,391.0,397.0,385.5,395.0,1.0,1047.0
8467,波力-KY,691222.0,204513800.0,304.5,306.0,290.5,292.0,-12.5,873.0
8473,山林水,406378.0,15052699.0,36.7,37.9,36.65,36.9,0.5,300.0
8478,東哥遊艇,70478.0,17138940.0,244.5,245.0,241.5,242.5,1.0,177.0
8482,商億-KY,3000.0,194400.0,65.0,65.0,64.7,64.7,-0.2,3.0
8926,台汽電,442788.0,18841153.0,42.6,42.85,42.3,42.5,0.1,380.0
8996,高力,1204278.0,406848568.0,340.0,343.5,334.5,335.5,-5.0,1406.0
9802,鈺齊-KY,354792.0,38252982.0,109.5,109.5,107.0,108.0,-0.5,618.0
9904,寶成,12988556.0,561054437.0,43.7,43.85,42.95,43.05,-0.85,7204.0
9905,大華,37300.0,858609.0,22.95,23.05,22.95,23.0,0.1,31.0
9906,欣巴巴,258355.0,32255485.0,127.0,128.0,123.5,123.5,-3.0,381.0
9907,統一實,1213924.0,19369647.0,15.85,16.05,15.85,15.95,0.1,532.0
9908,大台北,78252.0,2364059.0,30.2,30.25,30.2,30.2,0.0,100.0
9910,豐泰,1092152.0,152160028.0,138.5,140.5,138.0,140.5,4.5,986.0
9911,櫻花,280872.0,23955236.0,85.5,85.8,84.9,85.1,-0.3,401.0
9914,美利達,254679.0,41080770.0,161.5,163.0,160.5,160.5,0.5,475.0
9917,中保科,587046.0,76891578.0,132.0,132.0,130.0,130.5,-1.5,629.0
9918,欣天然,5477.0,220159.0,40.2,40.2,40.1,40.1,0.0,70.0
9921,巨大,1591934.0,238497824.0,147.0,151.0,147.0,150.5,4.5,1437.0
9924,福興,234463.0,12666769.0,54.5,54.5,53.5,53.6,-0.4,117.0
9925,新保,71346.0,2943856.0,41.15,41.35,41.15,41.35,0.1,75.0
9926,新海,2046.0,106713.0,52.0,52.3,52.0,52.3,0.0,4.0
9927,泰銘,128538.0,8439290.0,66.0,66.0,65.4,66.0,0.3,144.0
9930,中聯資源,54298.0,3662426.0,67.3,67.8,67.1,67.5,0.7,128.0
9933,中鼎,1838176.0,74548028.0,40.55,41.0,40.35,40.4,0.0,1552.0
9934,成霖,669700.0,9728413.0,14.55,14.65,14.4,14.55,0.0,324.0
9937,全國,23915.0,1547500.0,65.8,65.8,63.1,64.0,-0.7,73.0
9938,百和,2548726.0,206013347.0,81.4,83.0,79.3,79.3,-1.8,2190.0
9939,宏全,618153.0,90224840.0,147.0,147.5,145.5,146.0,0.5,846.0
9940,信義,139420.0,4134879.0,29.6,29.75,29.5,29.55,-0.05,156.0
9941,裕融,2005900.0,225867892.0,110.0,114.5,110.0,112.5,1.5,2089.0
9942,茂順,56550.0,6474467.0,113.0,115.0,113.0,115.0,2.0,80.0
9943,好樂迪,29760.0,2360205.0,79.5,79.5,79.0,79.4,0.1,59.0
9945,潤泰新,2427286.0,111510326.0,45.85,46.3,45.8,45.8,-0.2,1284.0
9946,三發地產,170286.0,4227027.0,24.75,25.35,24.6,24.8,0.05,200.0
9958,世紀鋼,1662446.0,297698468.0,180.5,182.5,177.5,178.0,-3.0,1841.0
